tweet_id,clean_text
924893645903245317,"Руководитель Rīgas Krēslu fabrikа - о сидре, театре и приходе IKEA https://t.co/rPop8INBRl"
975777770684014592,"Видео ""Meitenes. Futbols. Bella. - Filmēšanas laikā. 😆"" (https://t.co/K3rEeFnYqT) на @YouTube добавлено в"
1014783447464923136,Brazīlija переедет в новые помещения в Марупе   https://t.co/Tysa1aKka5
1006570077586632705,Полиция провела обыски в сети ресторанов Vairāk saules https://t.co/hGQkob228t
914931748571623424,Передача Aizliegtais paņēmiens продолжает раскрывать интересные подробности.​.. https://t.co/jQSYzYUD9e
898445618481442816,Хозяин Liepkalni: основная ценность Sēnīte - это история   https://t.co/X2SLmSfajD
975629200077000704,"2018/03/31: Centra rajons, Rīga, Latvia: Спектакль ""Крысолов"" https://t.co/9JaR7CWYkG https://t.co/nJYPhUeAQw"
945329797143687170,Скончался основатель кинофорума Arsenāls Аугуст Сукутс https://t.co/Libclz9VPj
965572625820012544,"Видео ""Sieviešu/meiteņu komandu fotosesija📸"" (https://t.co/q4IpVojbb5) на @YouTube добавлено в плейлист."
882233449574277121,Мартиньш Бондарс не спешит объясниться по поводу миллионов Krājbanka https://t.co/iSQ07eVDmC
946276283893370881,Шеф-повар Марис Янсонс уходит из ресторана Bibliotēka No1 https://t.co/dbtzWbBXTj
918947352102211590,"Видео ""Rīgas FS U18 - FK Liepāja U18 | 5:3"" (https://t.co/5PcSvAinPP) на @YouTube добавлено в плейлист."
1018778518895939585,В газете Neatkarīgā рассматривается ситуация с пожаром на Адажском полигоне - пламя тушили на протяжении четырех дней. Основной проблемой названо отсутствие коммуникации между ответственными службами. #Mixnews #RadioBaltkom #новости https://t.co/w8kEOBILsy
924961083898712064,"Шлесерс потребовал обнародовать его ""разговоры в Rīdzene"" с Нацблоком, ""Единством"" и Затлерсом https://t.co/FGsFtLArZJ"
867779361671438337,Ugunsdzēsības muzeja atjaunotā fasāde :) Восстановленный фасад Музея пожарного дела :)  #riga #рига https://t.co/UjYGhGPstp
1015213784837885953,"Как Rīgas piena kombināts решает проблему с кадрами: ""Мы не стали приглашать иностранцев, а поехали в тур по Латга... https://t.co/PuvnlZIxZN"
890118942815117313,LDz Loģistika развивает сотрудничество с крупнейшими перевозчиками контейнеров https://t.co/PWL0yZbPkd
988041450049953794,"Видео ""BWFL: Rīgas Futbola skola - MFK Kauno Žalgiris"" (https://t.co/HZyYDoF8vE) на @YouTube добавлено в"
